popularity,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.366218,102.0,2003-05-18,68,6.2,2003,9245750.62930371,26600881.5704689
0.360105,91.0,2003-04-16,33,6.5,2003,7112115.86869516,22225653.686423
0.35167800000000005,107.0,2003-07-10,26,6.4,2003,1007549.74806514,971916.8622103409
0.35029299999999997,88.0,2003-01-26,107,7.4,2003,592676.322391263,10288640.4811204
0.346215,122.0,2003-09-17,22,5.3,2003,17780289.6717379,35843377.2214101
0.33970900000000004,105.0,2003-08-29,21,5.5,2003,5926763.22391264,5756425.678152099
0.28941500000000003,108.0,2003-09-02,46,6.5,2003,11853526.447825199,114436384.9684
0.28486100000000003,97.0,2003-10-03,18,6.4,2003,9786590.29518599,546421.49148656
0.276911,92.0,2003-06-06,13,5.2,2003,5170387.33057161,3593753.33380431
0.27518400000000004,102.0,2003-03-12,161,4.9,2003,33189874.0539107,69693773.6270415
0.264295,110.0,2003-01-31,30,5.8,2003,28448463.474780604,27868353.075776696
0.25338099999999997,92.0,2003-04-10,23,6.7,2003,15409584.3821728,20199441.5092478
0.34975100000000003,118.0,2003-12-10,104,4.8,2003,65194395.463039,40098486.2098443
0.208637,15.0,2003-06-02,16,6.8,2003,11.853526447825198,5.92676322391264
0.371487,112.0,2003-09-10,12,4.9,2003,17780289.6717379,2704482.81404614
0.193661,98.0,2003-07-11,26,6.7,2003,20150994.9613029,1860906.45339169
0.175002,133.0,2003-04-24,2222,6.7,2003,130388790.926078,254790104.86577702
0.161748,104.0,2003-10-23,23,6.4,2003,5926763.22391264,2923605.91860799
0.143004,96.0,2003-06-16,43,5.0,2003,35560579.3434758,18217562.706340197
0.135161999999999,90.0,2003-06-20,12,3.5,2003,14224231.737390302,5834502.48615863
0.126182,90.0,2003-12-10,12,4.8,2003,674722.876405176,674722.876405176
0.098984,109.0,2003-10-17,17,5.6,2003,8297468.51347769,11853526.447825199
4.355219,194.0,1997-11-18,4654,7.3,1997,271692064.214419,2506405735.41947
3.4889099999999997,93.0,1997-06-26,909,7.0,1997,115469127.29112801,343299361.863264
3.153414,98.0,1997-07-01,2864,6.7,1997,122261428.89648798,800663660.846796
3.077454,106.0,1997-09-07,1117,7.3,1997,48904571.5585954,17025280.2673449
2.972972,126.0,1997-05-07,2649,7.1,1997,122261428.89648798,358525092.46020496
2.6047990000000003,125.0,1997-06-20,828,4.4,1997,169807540.134012,323594923.43377995
2.391809,119.0,1997-12-11,565,5.9,1997,149430635.31793,452382322.35584104
2.2020869999999997,126.0,1997-12-05,1592,7.7,1997,13584603.2107209,306921606.651021
2.113737,154.0,1997-12-24,763,7.1,1997,16301523.8528651,53894416.38846529
2.064658,109.0,1997-11-12,712,5.9,1997,95092222.47504671,220070572.013679
2.01227,129.0,1997-09-12,851,7.3,1997,67923016.0536048,148647683.99496
1.949225,96.0,1997-08-15,358,6.2,1997,81507619.2643258,36234540.891353704
1.929641,94.0,1997-11-20,806,7.2,1997,71998397.01682109,189918659.471355
1.623577,102.0,1997-12-12,331,5.2,1997,43470730.274307,107430458.718088
1.616191,94.0,1997-05-02,581,6.3,1997,22414595.297689497,91946013.4283802
1.5528600000000001,129.0,1997-11-06,929,6.5,1997,142638333.71256998,164664921.497974
1.4125159999999999,91.0,1997-08-13,163,6.4,1997,4754611.12375233,350279159.520599
1.368403,115.0,1997-06-01,728,6.5,1997,101884524.080407,304311731.323717
1.330225,138.0,1997-06-27,955,6.7,1997,108676825.68576701,333741296.174915
1.308461,127.0,1997-02-27,615,7.2,1997,47546111.237523295,56994198.69519879
1.307058,100.0,1997-10-17,348,5.5,1997,23093825.4582256,170603779.91584298
1.272247,144.0,1997-10-17,717,6.9,1997,77432238.3011095,207769251.92986202
1.231579,89.0,1997-04-11,331,4.7,1997,61130714.448244296,185953882.98902
1.212565,113.0,1997-04-04,227,6.7,1997,339615.080268024,16330421.020815
1.176223,108.0,1997-02-07,216,5.5,1997,157581397.24436298,241979494.04145297
1.172353,121.0,1997-06-12,233,4.4,1997,217353651.371535,223477680.157309
1.123404,138.0,1997-09-19,728,7.5,1997,47546111.237523295,171460704.837137
1.1091010000000001,120.0,1997-12-09,442,6.0,1997,32603047.705730297,234148705.217506
1.087383,86.0,1997-03-21,774,6.2,1997,61130714.448244296,245881318.11404902
1.0374379999999999,150.0,1997-07-11,745,6.9,1997,122261428.89648798,232460177.075302
1.031334,137.0,1997-09-27,120,6.9,1997,84224539.90647,1440044.0141144
1.008461,135.0,1997-11-18,113,6.5,1997,54338412.842883795,62376108.7583333
0.9814219999999999,124.0,1997-11-13,295,6.0,1997,81507619.2643258,216443863.325307
0.96047,93.0,1997-11-26,385,5.1,1997,108676825.68576701,241774999.575481
0.9386110000000001,116.0,1997-04-03,161,6.0,1997,92375301.8329025,160384313.858672
0.936736,135.0,1997-08-07,243,6.4,1997,101884524.080407,186085744.657005
0.933349,124.0,1997-07-23,474,6.1,1997,115469127.29112801,428127476.558069
0.855982,97.0,1997-12-25,120,6.6,1997,20376904.8160814,87289923.2809533
0.855087,139.0,1997-12-19,480,7.0,1997,67923016.0536048,426798361.696852
0.8353360000000001,95.0,1997-05-02,84,6.5,1997,48904571.5585954,68139206.8629415
0.824965,136.0,1997-09-12,342,6.9,1997,95092222.47504671,178580044.897113
0.797298,105.0,1997-06-19,336,6.3,1997,51621492.2007396,406571694.44152004
0.778274,155.0,1997-09-11,438,7.3,1997,20376904.8160814,58551805.2239591
0.776305,134.0,1997-01-15,263,7.3,1997,20376904.8160814,4992614.73046449
0.7618699999999989,114.0,1997-11-07,36,5.3,1997,67923016.0536048,14320240.719168803
0.742726,85.0,1997-07-29,297,6.3,1997,24452285.7792977,341262444.34557796
0.737243,107.0,1997-03-12,147,5.8,1997,122261428.89648798,191281465.506994
0.712173,115.0,1997-10-03,170,6.1,1997,36678428.6689466,82224713.78939109
0.708978,121.0,1997-02-14,91,6.2,1997,67923016.0536048,68015812.47813721
0.7065359999999989,93.0,1997-02-13,69,6.1,1997,33961508.0268024,49448444.732739896
0.706041,125.0,1997-10-03,76,6.6,1997,25810746.1003698,9077364.99451521
0.6853819999999989,105.0,1997-08-22,99,5.3,1997,40753809.6321629,34614234.6264743
0.6830510000000001,119.0,1997-07-29,67,6.4,1997,27169206.421441898,7765067.87207379
0.676667,96.0,1997-07-31,183,5.0,1997,54338412.842883795,119327211.658306
0.663483,90.0,1997-09-09,508,6.7,1997,339615.080268024,681699.8413997571
0.660297,134.0,1997-12-25,34,7.1,1997,38036888.9900187,7722560.29016712
0.648088,177.0,1997-12-25,148,6.1,1997,108676825.68576701,23944539.498931896
0.638429,125.0,1997-08-22,208,6.0,1997,67923016.0536048,65435887.1255319
0.636839,110.0,1997-01-10,57,5.7,1997,81507619.2643258,46128704.6061993
0.5305439999999989,105.0,1997-09-05,34,5.0,1997,81507619.2643258,21735365.1371535
0.512273,98.0,1997-12-19,134,6.1,1997,51621492.2007396,166299165.565747
0.511529,112.0,1997-05-14,41,6.4,1997,6792301.60536048,4433450.72694607
0.473762,104.0,1997-08-15,185,6.5,1997,20376904.8160814,60943500.95601639
0.46602,127.0,1997-03-21,82,6.9,1997,27169206.421441898,81507619.2643258
0.46490699999999996,93.0,1997-12-19,65,5.2,1997,33961508.0268024,135846032.107209
0.463524,112.0,1997-09-27,67,6.3,1997,24452285.7792977,10919386.926857
0.436806,98.0,1997-08-01,50,5.3,1997,4075380.96321629,31440883.542592797
0.425112,75.0,1997-03-26,10,7.1,1997,43470730.274307,4845134.84416762
1.086558,95.0,1997-11-21,118,3.9,1997,40753809.6321629,69793427.0897364
0.447075,117.0,1997-01-16,64,5.3,1997,74715317.65896529,43453835.103293896
0.401471,90.0,1997-09-19,41,5.4,1997,6792301.60536048,21380493.1890195
0.362661,115.0,1997-12-11,23,5.8,1997,47546111.237523295,42942594.8629822
0.223994,99.0,1997-03-27,33,4.6,1997,13584603.2107209,24424762.014732502
0.37438,97.0,1997-11-14,64,6.5,1997,27169206.421441898,18749136.528658397
0.364359,100.0,1997-01-09,23,5.3,1997,74715317.65896529,15576225.585920902
0.345909,97.0,1997-08-15,19,4.3,1997,21735365.1371535,2290946.88080529
0.325869,109.0,1997-03-07,38,6.6,1997,38036888.9900187,56010404.447599
0.056389999999999996,94.0,1997-10-17,15,5.7,1997,16301523.8528651,5433841.28428838
0.285559,105.0,1997-08-01,57,5.2,1997,25810746.1003698,60223283.330673
0.2817,108.0,1997-04-04,11,6.0,1997,47546111.237523295,1075669.63603451
0.263311,99.0,1997-10-10,12,6.0,1997,33961508.0268024,16081749.425201401
0.245162,155.0,1997-11-21,76,6.4,1997,47546111.237523295,34104492.7678968
0.22315100000000002,105.0,1997-12-25,68,5.3,1997,29886127.0635861,36094919.6980142
0.22136,155.0,1997-12-03,167,6.6,1997,48904571.5585954,100526063.759335
0.214637,114.0,1997-08-28,20,5.0,1997,8150761.92643258,8599127.18924371
0.212272,140.0,1997-02-21,14,6.0,1997,40753809.6321629,17837058.1183286
0.21055,129.0,1997-05-23,1655,6.1,1997,99167603.438263,311188651.422477
0.20686300000000002,118.0,1997-10-31,20,5.7,1997,50263031.8796675,8805804.70095194
0.158203,100.0,1997-04-01,59,6.4,1997,5433841.28428838,40014807.21749961
0.06567200000000001,85.0,1997-04-10,32,7.0,1997,1068666.77307939,1170706.1616363998
6.112766000000001,102.0,2013-11-27,3369,7.5,2013,140405002.911063,1192711491.11985
5.2427529999999996,91.0,2013-09-27,3775,7.4,2013,98283502.0377446,670567465.539932
5.1119,112.0,2013-10-29,3025,6.8,2013,159125669.965872,449076041.47750896
4.946136,130.0,2013-04-18,6882,6.9,2013,187206670.54808402,1137692372.63862
4.942928,115.0,2013-05-29,3453,7.3,2013,70202501.4555318,110170090.36465901
4.921275,146.0,2013-11-15,4269,7.4,2013,121684335.85625501,793216614.966424
4.877927,180.0,2013-12-25,4027,7.9,2013,93603335.27404241,366925723.881393
4.705208,131.0,2013-07-11,3590,6.7,2013,168486003.493276,381529914.68992
4.4059230000000005,126.0,2013-04-10,3729,6.3,2013,112324002.32885,267863327.89809904
4.310786,161.0,2013-12-11,2952,7.6,2013,234008338.185106,897094365.2664231
3.97246,143.0,2013-06-12,4729,6.5,2013,210607504.366595,620445512.562503
3.951582,126.0,2013-12-18,2422,7.8,2013,21528767.1130297,44322350.2299834
3.928789,98.0,2013-06-25,3436,7.0,2013,71138534.8082722,908665501.929164
3.8773419999999996,132.0,2013-05-05,3363,7.4,2013,177846337.02068,437469458.167733
3.6255290000000002,134.0,2013-10-18,2241,7.9,2013,18720667.054808397,175038236.962459
3.518275,119.0,2013-09-02,1530,6.2,2013,35569267.4041361,92046987.9382742
3.4723580000000003,112.0,2013-07-18,1910,7.4,2013,12168433.585625501,297658738.152157
3.200427,143.0,2013-05-10,2403,7.2,2013,98283502.0377446,328585540.343973
2.951594,109.0,2013-08-07,2366,6.5,2013,107643835.565148,267837238.776492
2.815499,98.0,2013-02-06,3003,5.2,2013,86115068.452119,285166475.403851
2.811403,86.0,2013-05-31,1522,5.8,2013,2808100.05822127,83614574.2265088
2.643496,104.0,2013-06-20,2251,7.0,2013,187206670.54808402,695996591.902562
2.604638,116.0,2013-06-20,3822,6.7,2013,187206670.54808402,497843379.155286
2.497001,114.0,2013-12-18,2221,7.0,2013,84243001.74663821,176099064.153853
2.476989,114.0,2013-10-23,1608,6.6,2013,102963668.80144599,117506997.78534499
2.443357,110.0,2013-08-07,1960,6.9,2013,34633234.0513957,252723500.42776698
2.196946,109.0,2013-08-02,1185,6.6,2013,57098034.51716589,123500625.270279
2.119986,123.0,2013-09-02,1472,7.7,2013,35569267.4041361,84474786.0695772
2.1092470000000003,110.0,2013-03-26,2615,5.4,2013,121684335.85625501,348088599.30097
2.070019,105.0,2013-10-06,550,7.1,2013,10296366.8801446,30828557.0671454
2.063266,120.0,2013-03-20,2403,6.2,2013,65522334.6918297,150725369.686372
2.032753,106.0,2013-08-07,1039,5.9,2013,84243001.74663821,163411533.61576498
2.032167,153.0,2013-09-18,1826,7.8,2013,43057534.2260595,114314652.29168999
2.024873,138.0,2013-12-12,1861,6.8,2013,37441334.1096169,235105188.62008
1.999054,97.0,2013-01-31,1964,6.4,2013,32761167.3459148,109497801.25765401
1.92107,88.0,2013-01-17,2564,5.7,2013,46801667.63702121,210423550.411948
1.91745,118.0,2013-12-06,940,5.8,2013,163805836.729574,141305911.61224198
1.875017,130.0,2013-08-21,1020,6.2,2013,56162001.1644254,84772254.660978
1.874575,102.0,2013-05-15,857,6.4,2013,93603335.27404241,251256282.187846
1.821423,121.0,2013-12-24,1101,7.4,2013,37441334.1096169,139745661.953426
1.765514,117.0,2013-09-07,1831,7.8,2013,4680166.76370212,51667435.7740715
1.6898689999999899,96.0,2013-07-18,876,5.3,2013,121684335.85625501,57705052.146418005
1.6531639999999999,91.0,2013-08-09,427,5.7,2013,46801667.63702121,205729564.987859
1.626627,94.0,2013-01-24,996,5.0,2013,4680166.76370212,29694987.9158094
1.5590760000000001,94.0,2013-03-14,960,6.6,2013,12168433.585625501,64186032.88472371
1.5264659999999999,91.0,2013-04-05,1254,6.3,2013,15912566.996587198,91303456.3967583
1.496605,105.0,2013-10-31,563,6.4,2013,26208933.876731798,125805175.890027
1.4833290000000001,111.0,2013-09-13,710,6.1,2013,28081000.5822127,34534225.1235096
1.454579,140.0,2013-03-20,1116,6.7,2013,14040500.291106302,33215712.6302724
1.447973,100.0,2013-07-11,806,5.9,2013,74882668.21923392,231185521.810513
1.439458,100.0,2013-05-23,2010,6.0,2013,96411435.33226371,338844141.086435
1.432796,98.0,2013-03-20,1755,6.8,2013,126364502.619957,547746993.928887
1.419386,100.0,2013-11-27,618,6.4,2013,20592733.7602893,40304564.6602479
1.41459,115.0,2013-10-09,1114,6.7,2013,46801667.63702121,115052643.45179099
1.412233,100.0,2013-10-16,897,5.8,2013,28081000.5822127,77123801.6433001
1.40572,134.0,2013-10-10,1729,7.7,2013,51481834.40072329,88923168.51034029
1.388168,117.0,2013-10-25,497,4.9,2013,23400833.818510603,66467104.97988461
1.375772,131.0,2013-06-27,1371,6.4,2013,140405002.911063,192230115.375471
1.3666989999999999,104.0,2013-09-07,880,7.2,2013,7488266.82192339,59405226.623035
1.3635629999999999,90.0,2013-04-25,283,5.6,2013,32761167.3459148,20423637.46305
1.358934,94.0,2013-09-14,94,5.6,2013,11232400.232885001,1363496.38410315
1.3317,114.0,2013-02-27,2186,5.5,2013,182526503.78438202,185042189.831308
1.321896,91.0,2013-09-24,413,5.5,2013,28081000.5822127,58611269.0927403
1.319947,92.0,2013-01-31,347,5.2,2013,51481834.40072329,8882796.45580331
1.316881,93.0,2013-09-07,482,6.7,2013,10296366.8801446,7345053.71895411
1.30454,105.0,2013-10-10,377,6.1,2013,24336867.171251003,47891309.6791464
1.302011,107.0,2013-06-12,1687,6.2,2013,29953067.2876935,117978881.21549499
1.291008,92.0,2013-10-22,496,6.1,2013,14040500.291106302,142119382.629841
1.290891,118.0,2013-01-23,1196,5.6,2013,32761167.3459148,43260317.4276305
1.28446,100.0,2013-05-30,1792,5.1,2013,121684335.85625501,228245299.70851898
1.2753809999999999,117.0,2013-06-27,1166,6.6,2013,40249434.1678382,148524324.69873703
1.261132,125.0,2013-11-16,811,7.3,2013,32761167.3459148,105345480.550162
1.251506,103.0,2013-07-17,1479,6.3,2013,26208933.876731798,27144967.229472302
1.227417,104.0,2013-09-08,665,6.2,2013,4680166.76370212,41213778.785365604
1.21451,149.0,2013-07-03,1607,6.0,2013,238688504.948808,83578333.8231908
1.212556,113.0,2013-01-10,1352,6.1,2013,56162001.1644254,98471553.94641021
1.200825,111.0,2013-02-07,1361,5.6,2013,32761167.3459148,162837051.569821
1.188033,99.0,2013-02-28,594,6.3,2013,11232400.232885001,11304887.591754599
1.134425,106.0,2013-10-18,463,6.5,2013,8424300.17466382,5717965.66255248
1.1206209999999999,92.0,2013-01-03,302,5.4,2013,18720667.054808397,44220036.1683287
1.116296,95.0,2013-08-02,669,6.8,2013,2340083.38185106,6416144.51606139
1.114792,101.0,2013-03-27,666,6.4,2013,18720667.054808397,22709637.773813102
1.1084370000000001,119.0,2013-12-18,639,6.0,2013,46801667.63702121,162541269.710522
1.094958,130.0,2013-03-07,2855,5.6,2013,187206670.54808402,460405366.092004
1.0892680000000001,96.0,2013-07-11,805,6.1,2013,126364502.619957,264495582.858608
1.078745,100.0,2013-05-07,415,5.7,2013,18720667.054808397,7818578.9516052
1.0755700000000001,130.0,2013-04-18,1143,6.1,2013,23400833.818510603,80662946.55811171
1.06549,125.0,2013-03-22,1399,6.0,2013,41185467.5205786,59276372.2716967
1.064357,104.0,2013-11-14,403,6.0,2013,28081000.5822127,4550078.72040496
1.0559969999999999,111.0,2013-12-27,189,6.6,2013,16848600.3493276,18978836.285894502
1.054366,100.0,2013-01-17,931,6.0,2013,14040500.291106302,137126799.75812802
1.047604,155.0,2013-12-25,253,7.2,2013,29953067.2876935,53619956.418287106
1.047374,107.0,2013-03-21,230,5.4,2013,12168433.585625501,16848600.3493276
1.031715,132.0,2013-08-16,724,7.2,2013,23400833.818510603,108507022.122212
1.020237,90.0,2013-01-01,564,4.4,2013,5616200.11644254,30363974.697146397
1.010837,93.0,2013-03-01,594,5.7,2013,12168433.585625501,44991072.1138815
1.002527,89.0,2013-02-14,242,5.8,2013,37441334.1096169,69825881.8838232
0.9838049999999999,113.0,2013-12-25,280,6.0,2013,37441334.1096169,42034693.1401859
0.976612,105.0,2013-09-08,138,7.1,2013,10202763.5448706,15449661.0623229
0.9680340000000001,107.0,2013-09-12,399,5.2,2013,11232400.232885001,14048139.259298
0.96795,115.0,2013-02-07,591,6.8,2013,26208933.876731798,91351370.07201841
0.9417110000000001,88.0,2013-09-06,227,6.2,2013,8892316.85103403,7301060.15137531
0.9394020000000001,90.0,2013-06-12,714,5.3,2013,14040500.291106302,17921043.7146296
0.9379540000000001,94.0,2013-09-03,157,5.0,2013,10296366.8801446,3406548.3021291
0.934716,118.0,2013-05-26,209,6.6,2013,21528767.1130297,14602120.302750599
0.932599,95.0,2013-09-26,637,6.4,2013,73010601.51375309,232496289.563789
0.9263899999999999,98.0,2013-07-25,680,6.9,2013,16848600.3493276,91268382.2909977
0.9214379999999999,137.0,2013-09-09,146,5.6,2013,26208933.876731798,956062.594422364
0.892454999999999,86.0,2013-01-11,345,5.5,2013,2340083.38185106,56294621.1779418
0.890458,90.0,2013-05-30,562,5.3,2013,4492960.09315403,9676139.01218528
0.886993,106.0,2013-02-07,987,6.3,2013,28081000.5822127,59319014.20711421
0.8736879999999989,124.0,2013-01-01,389,7.7,2013,12636450.2619957,18024139.3641338
0.869067,100.0,2013-03-14,587,5.2,2013,28081000.5822127,25682771.7445228
0.8646969999999989,130.0,2013-05-01,739,6.9,2013,9360333.52740424,20206807.208954398
0.860381,100.0,2013-04-03,185,6.2,2013,14976533.643846698,298577.790923846
0.859276,116.0,2013-12-26,181,6.6,2013,16848600.3493276,20882176.8017238
0.8444659999999989,109.0,2013-01-18,438,5.7,2013,52417867.7534637,18440946.5918089
0.816581,87.0,2013-12-18,92,5.0,2013,74882668.21923392,118451761.521166
0.7996449999999989,86.0,2013-03-09,83,5.3,2013,2714496.72294723,70125.7467206071
0.794369,99.0,2013-03-15,198,5.5,2013,7956283.49829361,9123.51708916092
0.787443,124.0,2013-02-13,650,5.5,2013,56162001.1644254,56210804.07137061
0.784571,105.0,2013-07-18,304,6.2,2013,25478827.8615943,5145329.47437983
0.782462,105.0,2013-07-30,498,5.5,2013,98283502.0377446,325209978.489953
0.7794479999999989,120.0,2013-07-03,163,6.0,2013,14976533.643846698,5492349.79940805
0.774149,128.0,2013-04-12,648,6.8,2013,37441334.1096169,88942088.5524993
0.765495,92.0,2013-08-08,147,6.0,2013,9360333.52740424,1484157.63550486
0.7523270000000001,103.0,2013-06-06,490,7.1,2013,4305753.42260595,21714712.010618303
0.751379,128.0,2013-10-11,231,5.6,2013,26208933.876731798,8007772.82096115
0.74452,99.0,2013-12-05,49,5.2,2013,23400833.818510603,5989.67742418597
0.744185,128.0,2013-08-22,125,5.8,2013,23868850.494880803,2260962.35461061
0.734349,126.0,2013-07-23,2986,6.4,2013,112324002.32885,388866326.01292795
0.733975,112.0,2013-02-21,917,5.7,2013,32761167.3459148,40184344.2805554
0.732485,91.0,2013-10-30,185,5.8,2013,51481834.40072329,102963668.80144599
0.724877,115.0,2013-09-21,400,7.3,2013,11232400.232885001,16525586.471697101
0.7232770000000001,86.0,2013-04-11,532,4.6,2013,18720667.054808397,73365118.52990341
0.707968,105.0,2013-07-04,193,5.6,2013,23400833.818510603,1923493.31391376
0.7071970000000001,96.0,2013-09-27,65,5.8,2013,7956283.49829361,21020041.4101155
0.687654,121.0,2013-12-26,307,6.8,2013,23400833.818510603,69443319.43635811
0.639506,108.0,2013-04-05,346,7.1,2013,2808100.05822127,10461547.7498694
0.625753,84.0,2013-12-31,283,5.3,2013,4680166.76370212,80838060.61377572
0.598453,128.0,2013-08-16,908,6.0,2013,11232400.232885001,33632998.1709908
0.596009,97.0,2013-02-21,404,6.0,2013,3276116.73459148,23563999.4084269
0.592819,93.0,2013-08-09,143,6.4,2013,936033.3527404241,2774311.12625405
0.58119,106.0,2013-08-14,238,5.6,2013,32761167.3459148,12903233.808027001
0.5641,90.0,2013-01-20,18,4.8,2013,4680166.76370212,1113516.50882024
0.5441600000000001,116.0,2013-12-06,469,6.4,2013,20592733.7602893,14414913.632202499
0.53635,104.0,2013-07-24,225,5.6,2013,1404050.02911063,3338105.54337672
0.522347,130.0,2013-05-06,4368,6.6,2013,149765336.438467,738230644.234315
0.506169,110.0,2013-09-21,62,5.9,2013,18720667.054808397,15490862.4424105
0.47667299999999996,96.0,2013-04-05,163,6.5,2013,93603.3352740424,415690.53988531703
0.45785699999999996,85.0,2013-07-18,51,5.8,2013,18720667.054808397,25448289.7734612
0.457768,117.0,2013-09-11,18,4.6,2013,9360333.52740424,28345.8980210382
0.44225600000000004,93.0,2013-11-27,10,6.2,2013,16380583.6729574,6569258.97983596
0.412492,99.0,2013-09-02,69,5.4,2013,3744133.41096169,8631.163545619449
0.387592,95.0,2013-01-24,41,5.7,2013,6552233.46918297,5753.797019295389
0.381676,99.0,2013-01-03,77,5.4,2013,9360333.52740424,968409.810378363
0.364964,106.0,2013-08-30,81,5.6,2013,7488266.82192339,9014416.7856989
0.35986399999999996,93.0,2013-09-25,53,6.6,2013,16848600.3493276,7462963.03229876
0.354271,88.0,2013-06-13,36,6.1,2013,65522334.6918297,17468279.7017423
0.341686,97.0,2013-08-15,111,6.6,2013,4586563.42842808,2020934.38593403
0.33771,116.0,2013-05-31,179,6.3,2013,6084216.79281276,2247893.45693965
0.332741,123.0,2013-11-15,78,7.0,2013,15912566.996587198,67043571.4165367
0.312975,105.0,2013-10-16,157,6.7,2013,30889100.640434004,8887439.181232901
0.5102949999999989,99.0,2013-07-29,41,4.4,2013,234008.33818510603,53190.0952694746
0.296763,110.0,2013-08-07,20,5.9,2013,14.0405002911063,114.196069034331
0.295687,92.0,2013-10-25,30,5.8,2013,3744133.41096169,327617.289659265
0.273681,94.0,2013-10-02,86,5.8,2013,9360333.52740424,611839.137052131
0.238632,88.0,2013-02-28,145,4.5,2013,4680166.76370212,14208332.9433194
0.230595,93.0,2013-05-02,98,7.5,2013,5616200.11644254,998252.425730433
0.229656,141.0,2013-12-06,165,6.5,2013,32761167.3459148,25581791.530395802
0.22785100000000003,98.0,2013-11-01,360,7.4,2013,11232400.232885001,93724899.7976296
0.22277600000000003,85.0,2013-08-30,11,6.5,2013,9.36033352740424,10.2963668801446
0.457265,113.0,2013-09-19,122,5.0,2013,14040500.291106302,20373955.620786604
0.38455500000000004,101.0,2013-10-17,55,6.4,2013,7020250.14555318,1272921.11672523
0.367908,90.0,2013-08-29,174,5.0,2013,16848600.3493276,9830164.23641207
0.171647,120.0,2013-05-23,23,5.9,2013,985411.92019754,436273.913312079
0.41151499999999996,100.0,2013-09-26,39,4.6,2013,2808100.05822127,1568212.4945476002
0.0758669999999999,114.0,2013-04-19,19,6.5,2013,1123240.0232885,2678010.14285741
0.040858,119.0,2013-06-07,1174,6.1,2013,54289934.458944604,41185467.5205786
0.010334999999999999,131.0,2013-10-09,64,5.5,2013,28081000.5822127,63771501.1541291
6.095293,116.0,1985-07-03,3785,7.8,1985,38516154.993062,772572771.713735
2.834739,97.0,1985-02-15,1139,7.6,1985,2027166.05226642,104450077.48842199
1.7536880000000001,121.0,1985-04-03,124,6.6,1985,40543321.0453284,37364724.6753747
1.7460630000000001,107.0,1985-06-29,428,5.8,1985,24945338.480983604,73444670.0229779
1.6239780000000001,131.0,1985-05-24,272,5.8,1985,60814981.567992605,308996785.928224
1.613752,114.0,1985-07-19,120,6.3,1985,50679151.306660496,31425355.1848319
1.596994,114.0,1985-06-06,870,7.2,1985,38516154.993062,124447075.25549799
1.299275,87.0,1985-11-01,168,5.7,1985,6081498.15679926,60813386.1883095
1.1774280000000001,96.0,1985-05-21,476,6.2,1985,89195306.2997226,608961557.836567
1.168819,161.0,1985-12-10,128,6.7,1985,62842147.620259106,260489226.119223
1.1499540000000001,91.0,1985-11-21,517,6.6,1985,62842147.620259106,609110116.673542
1.034373,80.0,1985-07-24,114,6.2,1985,50679151.306660496,43155713.7195557
1.012186,154.0,1985-12-18,168,7.5,1985,30407490.783996303,296558194.36265403
0.8984110000000001,90.0,1985-10-03,391,6.3,1985,20271660.5226642,116562048.005319
0.887605,100.0,1985-03-20,50,4.9,1985,25339575.6533302,482925.687133273
0.8766360000000001,91.0,1985-05-15,104,7.1,1985,8108664.20906569,28860763.086117
0.873551,113.0,1985-02-08,176,6.7,1985,24325992.627197,139280483.76290601
0.717479,106.0,1985-08-02,98,6.8,1985,18244494.4703978,50521512.792938106
0.7047800000000001,89.0,1985-04-09,100,5.2,1985,36286272.3355689,14086032.927258098
0.689416,102.0,1985-07-19,91,6.7,1985,7095081.18293247,68923645.7770583
0.688022,94.0,1985-12-13,202,7.1,1985,30407490.783996303,29685813.587891303
0.662175,92.0,1985-03-22,82,5.2,1985,4459765.31498612,44456598.8816124
0.657238,108.0,1985-10-29,26,5.9,1985,101358302.61332099,48078887.1669239
0.617698,82.0,1985-03-01,99,7.0,1985,30407490.783996303,21551477.3479397
0.587272999999999,106.0,1985-12-04,135,6.1,1985,50679151.306660496,196175345.80918798
0.536718,86.0,1985-10-18,98,6.9,1985,1824449.44703978,4101796.17048061
0.5129,92.0,1985-03-22,21,4.4,1985,18244494.4703978,41595227.645679705
0.458359,97.0,1985-09-13,98,7.0,1985,9122247.2351989,21506855.368797198
0.427104,90.0,1985-07-26,102,6.5,1985,12162996.3135985,82993520.1637139
0.38403699999999996,97.0,1985-05-22,55,6.5,1985,40543321.0453284,92911369.2594458
0.28084699999999996,104.0,1985-03-29,38,6.2,1985,10135830.2613321,55544349.8320999
0.252673999999999,111.0,1985-11-15,48,6.6,1985,18244494.4703978,16087614.1167789
0.229931,113.0,1985-06-21,50,6.0,1985,50679151.306660496,22578172.084099
0.214009,121.0,1985-05-15,11,6.3,1985,10135830.2613321,1019173.95010536
0.208914,94.0,1985-11-15,32,5.5,1985,6486931.36725255,20271660.5226642
0.592905,108.0,1985-03-22,31,6.8,1985,20271660.5226642,52208210.225228205
0.150168,109.0,1985-07-12,77,6.1,1985,50679151.306660496,20014299.629332602
0.135989,115.0,1985-06-07,13,4.3,1985,38516154.993062,26188670.3716504
0.132713,115.0,1985-02-15,24,6.1,1985,231.09692995837202,13582012.550185
0.112015,97.0,1985-09-07,23,6.2,1985,1743362.80494912,4969688.79960348
0.215817,100.0,1985-03-01,30,5.0,1985,4885470.18596207,21803077.0353507
